,Ax,Az,Bx,Bz,Mx,Mz,Nx,Nz,Voltage,Uncertainty
189,16.0,0.0,100.0,0.0,52.0,0.0,64.0,0.0,0.3401883922302830,0.0000000000000000
190,16.0,0.0,116.0,0.0,60.0,0.0,72.0,0.0,0.1722991456588530,0.0000000000000000
191,16.0,0.0,124.0,0.0,64.0,0.0,76.0,0.0,0.1629452263686920,0.0000000000000000
192,16.0,0.0,132.0,0.0,68.0,0.0,80.0,0.0,0.1378905875969490,0.0000000000000000
193,16.0,0.0,140.0,0.0,72.0,0.0,84.0,0.0,0.1327302323571360,0.0000000000000000
194,16.0,0.0,148.0,0.0,76.0,0.0,88.0,0.0,0.1314406531091120,0.0000000000000000
195,16.0,0.0,156.0,0.0,80.0,0.0,92.0,0.0,0.1026180471558040,0.0000000000000000
196,16.0,0.0,144.0,0.0,72.0,0.0,88.0,0.0,0.1706535820127420,0.0000000000000000
197,16.0,0.0,160.0,0.0,80.0,0.0,96.0,0.0,0.1498996015436260,0.0000000000000000
198,16.0,0.0,168.0,0.0,84.0,0.0,100.0,0.0,0.1439867271494310,0.0000000000000000
199,16.0,0.0,176.0,0.0,88.0,0.0,104.0,0.0,0.1506488741415480,0.0000000000000000
200,16.0,0.0,184.0,0.0,92.0,0.0,108.0,0.0,0.1540484813238520,0.0000000000000000
201,16.0,0.0,192.0,0.0,96.0,0.0,112.0,0.0,0.1464218750000000,0.0000000000000000
202,16.0,0.0,200.0,0.0,100.0,0.0,116.0,0.0,0.1610438386323900,0.0000000000000000
203,16.0,0.0,188.0,0.0,92.0,0.0,112.0,0.0,0.1942395275744080,0.0000000000000000
204,16.0,0.0,204.0,0.0,100.0,0.0,120.0,0.0,0.1944139519782310,0.0000000000000000
205,16.0,0.0,212.0,0.0,104.0,0.0,124.0,0.0,0.1728157764468210,0.0000000000000000
206,16.0,0.0,220.0,0.0,108.0,0.0,128.0,0.0,0.1661092243833830,0.0000000000000000
207,16.0,0.0,228.0,0.0,112.0,0.0,132.0,0.0,0.1489808132855440,0.0000000000000000
208,16.0,0.0,236.0,0.0,116.0,0.0,136.0,0.0,0.1272034854894350,0.0000000000000000
209,16.0,0.0,244.0,0.0,120.0,0.0,140.0,0.0,0.1002192672230870,0.0000000000000000
210,16.0,0.0,232.0,0.0,112.0,0.0,136.0,0.0,0.1579840227013360,0.0000000000000000
211,16.0,0.0,248.0,0.0,120.0,0.0,144.0,0.0,0.1098959019633680,0.0000000000000000
212,16.0,0.0,256.0,0.0,124.0,0.0,148.0,0.0,0.0953886601861141,0.0000000000000000
213,16.0,0.0,264.0,0.0,128.0,0.0,152.0,0.0,0.0864875943785556,0.0000000000000000
214,16.0,0.0,272.0,0.0,132.0,0.0,156.0,0.0,0.0809493573132433,0.0000000000000000
215,16.0,0.0,280.0,0.0,136.0,0.0,160.0,0.0,0.0778680806779325,0.0000000000000000
216,16.0,0.0,276.0,0.0,132.0,0.0,160.0,0.0,0.0919173076431656,0.0000000000000000
217,16.0,0.0,284.0,0.0,136.0,0.0,164.0,0.0,0.0876412384965306,0.0000000000000000
218,20.0,0.0,32.0,0.0,24.0,0.0,28.0,0.0,7.5902685061563600,0.0000000000000000
219,20.0,0.0,40.0,0.0,28.0,0.0,32.0,0.0,1.9313873483174200,0.0000000000000000
220,20.0,0.0,48.0,0.0,32.0,0.0,36.0,0.0,0.9015349028678970,0.0000000000000000
221,20.0,0.0,56.0,0.0,36.0,0.0,40.0,0.0,0.6374034863632270,0.0000000000000000
222,20.0,0.0,64.0,0.0,40.0,0.0,44.0,0.0,0.3773734672988950,0.0000000000000000
223,20.0,0.0,72.0,0.0,44.0,0.0,48.0,0.0,0.2024871794871790,0.0000000000000000
224,20.0,0.0,60.0,0.0,36.0,0.0,44.0,0.0,0.9431313565391780,0.0000000000000000
225,20.0,0.0,76.0,0.0,44.0,0.0,52.0,0.0,0.4070166297598890,0.0000000000000000
226,20.0,0.0,84.0,0.0,48.0,0.0,56.0,0.0,0.3134212426094980,0.0000000000000000
227,20.0,0.0,92.0,0.0,52.0,0.0,60.0,0.0,0.3673228590945790,0.0000000000000000
228,20.0,0.0,100.0,0.0,56.0,0.0,64.0,0.0,0.2415446227600920,0.0000000000000000
229,20.0,0.0,108.0,0.0,60.0,0.0,68.0,0.0,0.1566270089751620,0.0000000000000000
230,20.0,0.0,116.0,0.0,64.0,0.0,72.0,0.0,0.1444402468203000,0.0000000000000000
231,20.0,0.0,104.0,0.0,56.0,0.0,68.0,0.0,0.3607186006198460,0.0000000000000000
232,20.0,0.0,120.0,0.0,64.0,0.0,76.0,0.0,0.1940678181679430,0.0000000000000000
233,20.0,0.0,128.0,0.0,68.0,0.0,80.0,0.0,0.1388727800825760,0.0000000000000000
234,20.0,0.0,136.0,0.0,72.0,0.0,84.0,0.0,0.1384166064051030,0.0000000000000000
235,20.0,0.0,144.0,0.0,76.0,0.0,88.0,0.0,0.1344043229661880,0.0000000000000000
236,20.0,0.0,152.0,0.0,80.0,0.0,92.0,0.0,0.1054472617128340,0.0000000000000000
237,20.0,0.0,160.0,0.0,84.0,0.0,96.0,0.0,0.1073950051445140,0.0000000000000000
